Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24] 150.01-151.00 sec  7.50 MBytes  63.5 Mbits/sec    0   3.42 MBytes       
[ 24] 151.00-152.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.42 MBytes       
[ 24] 152.00-153.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.42 MBytes       
[ 24] 153.00-154.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.42 MBytes       
[ 24] 154.00-155.00 sec  7.50 MBytes  62.7 Mbits/sec    0   3.43 MBytes       
[ 24] 155.00-156.00 sec  5.00 MBytes  42.1 Mbits/sec    0   3.43 MBytes       
[ 24] 156.00-157.02 sec  6.25 MBytes  51.3 Mbits/sec    0   3.43 MBytes       
[ 24] 157.02-158.00 sec  7.50 MBytes  64.3 Mbits/sec    0   3.43 MBytes       
[ 24] 158.00-159.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.44 MBytes       
[ 24] 159.00-160.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.44 MBytes       
[ 24] 160.00-161.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.44 MBytes       
[ 24] 161.00-162.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.45 MBytes       
[ 24] 162.00-163.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.45 MBytes       
[ 24] 163.00-164.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.45 MBytes       
[ 24] 164.00-165.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.45 MBytes       
[ 24] 165.00-166.00 sec  10.0 MBytes  83.9 Mbits/sec    0   3.46 MBytes       
[ 24] 166.00-167.00 sec  3.75 MBytes  31.5 Mbits/sec    0   3.46 MBytes       
[ 24] 167.00-168.00 sec  8.75 MBytes  73.3 Mbits/sec    0   3.46 MBytes       
[ 24] 168.00-169.04 sec  7.50 MBytes  60.4 Mbits/sec    0   3.46 MBytes       
[ 24] 169.04-170.00 sec  6.25 MBytes  54.7 Mbits/sec    0   3.47 MBytes       
[ 24] 170.00-171.01 sec  6.25 MBytes  51.8 Mbits/sec    0   3.47 MBytes       
[ 24] 171.01-172.02 sec  6.25 MBytes  52.1 Mbits/sec    0   3.47 MBytes       
[ 24] 172.02-173.00 sec  5.00 MBytes  42.7 Mbits/sec    0   3.47 MBytes       
[ 24] 173.00-174.02 sec  7.50 MBytes  61.8 Mbits/sec    0   3.48 MBytes       
[ 24] 174.02-175.00 sec  6.25 MBytes  53.4 Mbits/sec    0   3.48 MBytes       
[ 24] 175.00-176.00 sec  7.50 MBytes  62.7 Mbits/sec    0   3.48 MBytes       
[ 24] 176.00-177.00 sec  7.50 MBytes  63.2 Mbits/sec    0   3.49 MBytes       
[ 24] 177.00-178.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.49 MBytes       
[ 24] 178.00-179.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.49 MBytes       
[ 24] 179.00-180.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.49 MBytes       
[ 24] 180.00-181.02 sec  7.50 MBytes  61.8 Mbits/sec    0   3.50 MBytes       
[ 24] 181.02-182.02 sec  7.50 MBytes  62.9 Mbits/sec    0   3.50 MBytes       
[ 24] 182.02-183.01 sec  8.75 MBytes  73.8 Mbits/sec    0   3.50 MBytes       
[ 24] 183.01-184.00 sec  8.75 MBytes  74.3 Mbits/sec    0   3.50 MBytes       
[ 24] 184.00-185.00 sec  6.25 MBytes  52.3 Mbits/sec    0   3.51 MBytes       
[ 24] 185.00-186.00 sec  8.75 MBytes  73.5 Mbits/sec    0   3.51 MBytes       
[ 24] 186.00-187.00 sec  7.50 MBytes  63.0 Mbits/sec    0   3.51 MBytes       
[ 24] 187.00-188.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.52 MBytes       
[ 24] 188.00-189.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.52 MBytes       
[ 24] 189.00-190.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.52 MBytes       
[ 24] 190.00-191.01 sec  7.50 MBytes  62.4 Mbits/sec    0   3.52 MBytes       
