Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57636 connected to 10.0.0.1 port 5566
[ 24] 184.00-185.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.20 MBytes       
[ 24] 185.00-186.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.20 MBytes       
[ 24] 186.00-187.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.21 MBytes       
[ 24] 187.00-188.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.21 MBytes       
[ 24] 188.00-189.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.21 MBytes       
[ 24] 189.00-190.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.21 MBytes       
[ 24] 190.00-191.01 sec  5.00 MBytes  41.7 Mbits/sec    0   2.22 MBytes       
[ 24] 191.01-192.00 sec  5.00 MBytes  42.2 Mbits/sec    0   2.22 MBytes       
[ 24] 192.00-193.02 sec  5.00 MBytes  41.1 Mbits/sec    0   2.22 MBytes       
[ 24] 193.02-194.00 sec  5.00 MBytes  42.8 Mbits/sec    0   2.23 MBytes       
[ 24] 194.00-195.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.23 MBytes       
[ 24] 195.00-196.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.23 MBytes       
[ 24] 196.00-197.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.23 MBytes       
[ 24] 197.00-198.00 sec  5.00 MBytes  41.9 Mbits/sec    0   2.24 MBytes       
[ 24] 198.00-199.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.24 MBytes       
[ 24] 199.00-200.00 sec  5.00 MBytes  42.0 Mbits/sec    0   2.24 MBytes       
[ 24] 200.00-201.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.25 MBytes       
[ 24] 201.00-202.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.25 MBytes       
[ 24] 202.00-203.00 sec  3.75 MBytes  31.4 Mbits/sec    0   2.25 MBytes       
[ 24] 203.00-204.00 sec  6.25 MBytes  52.4 Mbits/sec    0   2.26 MBytes       
[ 24] 204.00-205.00 sec  3.75 MBytes  31.5 Mbits/sec    0   2.26 MBytes       
[ 24] 205.00-206.00 sec  6.25 MBytes  52.5 Mbits/sec    0   2.26 MBytes       
